id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7475896,2010-01-01 07:26:00,757,4175,$140.00,Swipe Transaction,27092,Brooklyn,NY,11236.0,4829,
7475897,2010-01-01 07:26:00,1286,5798,$1.20,Swipe Transaction,12322,Orchard Park,NY,14127.0,5812,
7475898,2010-01-01 07:26:00,1424,4710,$23.95,Swipe Transaction,59935,Kingman,AZ,86401.0,5499,
7475900,2010-01-01 07:26:00,1618,3031,$11.40,Swipe Transaction,50783,Mount Vernon,NY,10552.0,5411,
7475902,2010-01-01 07:27:00,356,3251,$5.60,Swipe Transaction,25887,Stuart,FL,34997.0,5814,
7475903,2010-01-01 07:27:00,519,3380,$3.36,Swipe Transaction,28395,Las Vegas,NV,89142.0,5541,
7475904,2010-01-01 07:27:00,1357,2990,$3.47,Online Transaction,88998,ONLINE,,,4784,
7475905,2010-01-01 07:27:00,1382,2838,$61.28,Swipe Transaction,59935,Dallas,TX,75254.0,5499,
7475907,2010-01-01 07:28:00,1369,5792,$0.93,Swipe Transaction,72351,Edinburgh,IN,46124.0,5541,
7475909,2010-01-01 07:28:00,1562,2976,$1.19,Swipe Transaction,86438,Commerce,OK,74339.0,5499,
7475910,2010-01-01 07:28:00,1857,5089,$140.00,Swipe Transaction,27092,Cherry Hill,NJ,8003.0,4829,
7475911,2010-01-01 07:29:00,1102,2822,$4.42,Swipe Transaction,75781,Muskogee,OK,74403.0,5411,
7475912,2010-01-01 07:29:00,1962,2126,$24.26,Swipe Transaction,91514,Willowbrook,IL,60527.0,5812,
7475913,2010-01-01 07:30:00,1067,1063,$2.04,Swipe Transaction,20519,Derby,KS,67037.0,5942,
7475914,2010-01-01 07:30:00,1314,2911,$6.46,Swipe Transaction,72158,New Braunfels,TX,78130.0,5411,
7475916,2010-01-01 07:32:00,126,5497,$10.82,Swipe Transaction,61195,Little Rock,AR,72209.0,5541,
7475918,2010-01-01 07:33:00,447,3865,$118.28,Online Transaction,59350,ONLINE,,,7922,
7475919,2010-01-01 07:33:00,987,4146,$6.17,Swipe Transaction,29209,Gaithersburg,MD,20879.0,5411,
7475920,2010-01-01 07:33:00,1221,4561,$52.12,Swipe Transaction,36934,New York,NY,10031.0,7538,
7475921,2010-01-01 07:33:00,1296,67,$24.63,Online Transaction,39021,ONLINE,,,4784,
7475922,2010-01-01 07:33:00,1575,224,$0.71,Swipe Transaction,14528,Sarasota,FL,34235.0,5499,
7475923,2010-01-01 07:34:00,110,4103,$78.00,Swipe Transaction,61195,Austin,TX,78728.0,5541,
7475926,2010-01-01 07:34:00,1444,5965,$78.32,Swipe Transaction,60569,East Northport,NY,11731.0,5300,
7475927,2010-01-01 07:34:00,1963,3317,$21.98,Online Transaction,16798,ONLINE,,,4121,
7475929,2010-01-01 07:35:00,1107,2872,$2.54,Swipe Transaction,75936,Chenango Forks,NY,13746.0,5814,
7475930,2010-01-01 07:35:00,1772,5918,$98.00,Swipe Transaction,43293,El Monte,CA,91731.0,5499,
7475932,2010-01-01 07:36:00,1128,4583,$44.13,Swipe Transaction,32175,Orleans,VT,5860.0,7538,
7475933,2010-01-01 07:36:00,1764,2118,$3.38,Swipe Transaction,20519,Cadillac,MI,49601.0,5942,
7475934,2010-01-01 07:37:00,252,3788,$0.82,Swipe Transaction,20519,Batavia,OH,45103.0,5942,
7475935,2010-01-01 07:37:00,319,248,$104.81,Swipe Transaction,9263,Fresno,CA,93727.0,5912,Insufficient Balance
7475936,2010-01-01 07:37:00,419,3854,$2.28,Swipe Transaction,55730,Murphys,CA,95247.0,5812,
7475938,2010-01-01 07:37:00,987,5090,$32.28,Online Transaction,39021,ONLINE,,,4784,
7475939,2010-01-01 07:37:00,1022,2504,$93.40,Swipe Transaction,51700,Monroe,NC,28112.0,5300,
7475941,2010-01-01 07:37:00,1166,5822,$11.87,Swipe Transaction,59935,Louisville,KY,40203.0,5499,
7475940,2010-01-01 07:37:00,1166,5822,$55.00,Swipe Transaction,59935,Louisville,KY,40203.0,5499,
7475942,2010-01-01 07:37:00,1772,5918,$-98.00,Swipe Transaction,43293,El Monte,CA,91731.0,5499,
7475944,2010-01-01 07:38:00,711,4689,$2.57,Swipe Transaction,25887,Staunton,IL,62088.0,5814,
7475947,2010-01-01 07:38:00,1422,4983,$109.61,Swipe Transaction,65795,Angier,NC,27501.0,5655,
7475948,2010-01-01 07:39:00,472,3826,$-64.00,Swipe Transaction,61195,Round Lake,IL,60073.0,5541,
7475951,2010-01-01 07:39:00,1357,4611,$6.23,Online Transaction,88998,ONLINE,,,4784,
7475952,2010-01-01 07:39:00,1479,1139,$3.76,Swipe Transaction,55900,Atlanta,GA,30310.0,5812,
7475953,2010-01-01 07:39:00,1735,3336,$3.49,Swipe Transaction,22938,Vero Beach,FL,32967.0,5812,
7475954,2010-01-01 07:40:00,354,4518,$52.80,Swipe Transaction,13646,Colorado Springs,CO,80920.0,7538,
7475955,2010-01-01 07:40:00,615,1128,$1.60,Swipe Transaction,19590,Alvin,TX,77511.0,5812,
7475956,2010-01-01 07:41:00,53,3267,$20.00,Online Transaction,15143,ONLINE,,,4784,
7475957,2010-01-01 07:41:00,1840,3322,$1.76,Swipe Transaction,50783,Beaverton,OR,97006.0,5411,
7475959,2010-01-01 07:42:00,110,4103,$75.08,Swipe Transaction,61195,Austin,TX,78728.0,5541,
7475960,2010-01-01 07:42:00,909,4663,$51.00,Swipe Transaction,59935,Olympia,WA,98516.0,5499,
7475961,2010-01-01 07:42:00,1210,4606,$37.69,Swipe Transaction,60569,Bangor,PA,18013.0,5300,
7475962,2010-01-01 07:42:00,1500,5034,$5.40,Swipe Transaction,57885,Elk Grove,CA,95624.0,5411,
7475963,2010-01-01 07:43:00,909,4663,$-51.00,Swipe Transaction,59935,Olympia,WA,98516.0,5499,
7475964,2010-01-01 07:43:00,1028,139,$55.12,Online Transaction,96246,ONLINE,,,4784,
7475965,2010-01-01 07:43:00,1144,5153,$2.85,Swipe Transaction,20192,Houston,TX,77086.0,5411,
7475969,2010-01-01 07:44:00,1435,4294,$13.93,Online Transaction,16798,ONLINE,,,4121,
7475970,2010-01-01 07:44:00,1897,4948,$6.15,Swipe Transaction,106,Huntington,NY,11743.0,5411,
7475971,2010-01-01 07:45:00,142,1046,$0.87,Swipe Transaction,86438,Bastrop,TX,78602.0,5499,
7475973,2010-01-01 07:45:00,1190,4508,$54.47,Online Transaction,38958,ONLINE,,,7801,
7475974,2010-01-01 07:46:00,106,1037,$4.15,Swipe Transaction,30928,Indianapolis,IN,46203.0,5541,
7475975,2010-01-01 07:46:00,150,2505,$4.50,Swipe Transaction,69972,Lorton,VA,22079.0,5814,
7475977,2010-01-01 07:46:00,573,3268,$7.59,Swipe Transaction,23866,Lincolnton,GA,30817.0,5812,
7475978,2010-01-01 07:46:00,668,3758,$40.00,Swipe Transaction,27092,Atlanta,GA,31139.0,4829,
7475979,2010-01-01 07:46:00,1072,201,$2.25,Swipe Transaction,27583,Falmouth,MA,2540.0,5411,
7475980,2010-01-01 07:46:00,1147,2042,$22.40,Swipe Transaction,25408,Houston,TX,77052.0,5812,
7475981,2010-01-01 07:47:00,291,169,$0.23,Swipe Transaction,44578,Dalton,GA,30721.0,5812,
7475983,2010-01-01 07:47:00,1176,5003,$31.28,Online Transaction,39021,ONLINE,,,4784,
7475984,2010-01-01 07:47:00,1344,1027,$9.80,Swipe Transaction,13523,Utica,MI,48316.0,5310,
7475985,2010-01-01 07:47:00,1567,2916,$8.70,Swipe Transaction,26788,Owego,NY,13827.0,5812,
7475986,2010-01-01 07:47:00,1781,3032,$2.96,Swipe Transaction,91128,Prospect,NY,13435.0,5411,
7475987,2010-01-01 07:47:00,1963,3317,$6.05,Swipe Transaction,50783,Vacaville,CA,95688.0,5411,
7475988,2010-01-01 07:48:00,141,4219,$55.04,Swipe Transaction,69410,Hearne,TX,77859.0,5655,
7475989,2010-01-01 07:48:00,394,4717,$0.95,Swipe Transaction,79463,Stamford,CT,6906.0,5411,
7475991,2010-01-01 07:48:00,1137,3718,$1.33,Swipe Transaction,49789,Hendersonville,NC,28739.0,5541,
7475992,2010-01-01 07:48:00,1772,5918,$12.50,Swipe Transaction,43293,El Monte,CA,91731.0,5499,
7475993,2010-01-01 07:48:00,1797,1127,$120.00,Swipe Transaction,27092,Kailua Kona,HI,96740.0,4829,
7475994,2010-01-01 07:49:00,563,1060,$43.83,Online Transaction,39021,ONLINE,,,4784,
7475995,2010-01-01 07:49:00,1352,59,$86.91,Swipe Transaction,84773,Traverse City,MI,49684.0,5300,
7475998,2010-01-01 07:50:00,217,174,$22.83,Swipe Transaction,79927,Summit Argo,IL,60501.0,5912,
7475999,2010-01-01 07:50:00,472,3826,$75.79,Swipe Transaction,61195,Round Lake,IL,60073.0,5541,
7476000,2010-01-01 07:50:00,1166,5822,$-55.00,Swipe Transaction,59935,Louisville,KY,40203.0,5499,
7476001,2010-01-01 07:51:00,236,4560,$4.72,Swipe Transaction,50783,Richmond,TX,77406.0,5411,
7476002,2010-01-01 07:51:00,909,4663,$23.58,Swipe Transaction,59935,Olympia,WA,98516.0,5499,
7476003,2010-01-01 07:51:00,1075,3287,$32.86,Online Transaction,18563,ONLINE,,,4121,
7476004,2010-01-01 07:51:00,1190,5358,$90.10,Online Transaction,38958,ONLINE,,,7801,Insufficient Balance
7476006,2010-01-01 07:52:00,1842,5426,$138.83,Swipe Transaction,30286,Rio Rancho,NM,87144.0,4814,
7476007,2010-01-01 07:53:00,383,1092,$4.43,Swipe Transaction,61195,Sidney,MT,59270.0,5541,
7476009,2010-01-01 07:53:00,758,2181,$2.00,Swipe Transaction,43007,Alhambra,CA,91801.0,5812,
7476010,2010-01-01 07:53:00,1579,3830,$6.51,Swipe Transaction,22204,Puerto Vallarta,Mexico,,5541,
7476011,2010-01-01 07:54:00,62,3369,$5.14,Swipe Transaction,81833,Auburn,CA,95602.0,5912,
7476012,2010-01-01 07:54:00,110,4103,$-78.00,Swipe Transaction,61195,Austin,TX,78728.0,5541,
7476013,2010-01-01 07:54:00,472,3826,$64.00,Swipe Transaction,61195,Round Lake,IL,60073.0,5541,
7476014,2010-01-01 07:54:00,1248,5787,$5.66,Swipe Transaction,35451,Janesville,WI,53546.0,5812,
7476015,2010-01-01 07:54:00,1307,111,$69.15,Online Transaction,15143,ONLINE,,,4784,
7476016,2010-01-01 07:54:00,1558,3750,$63.02,Online Transaction,39021,ONLINE,,,4784,
7476018,2010-01-01 07:55:00,1712,3291,$21.81,Online Transaction,47399,ONLINE,,,5815,
7476019,2010-01-01 07:56:00,772,3678,$4.45,Swipe Transaction,50867,Gresham,OR,97080.0,5541,
7476020,2010-01-01 07:57:00,1317,5790,$4.65,Swipe Transaction,68671,Pleasantville,NJ,8232.0,5541,
7476021,2010-01-01 07:57:00,1451,5530,$29.91,Swipe Transaction,32175,Compton,CA,90220.0,7538,
7476022,2010-01-01 07:57:00,1825,4310,$10.76,Swipe Transaction,57153,Aurora,CO,80013.0,5812,
7476023,2010-01-01 07:58:00,319,248,$76.32,Swipe Transaction,9263,Fresno,CA,93727.0,5912,
7476026,2010-01-01 08:00:00,115,4590,$21.99,Swipe Transaction,44919,Cottage Grove,WI,53527.0,5814,
7476027,2010-01-01 08:00:00,469,2619,$7.23,Swipe Transaction,10855,Houston,TX,77010.0,5411,
7476028,2010-01-01 08:00:00,1024,4241,$5.27,Swipe Transaction,61195,Andover,KS,67002.0,5541,
7476029,2010-01-01 08:00:00,1596,21,$39.83,Online Transaction,15143,ONLINE,,,4784,
7476030,2010-01-01 08:01:00,69,5493,$6.85,Swipe Transaction,78605,Dover,OH,44622.0,5814,
7476031,2010-01-01 08:01:00,379,3881,$2.23,Swipe Transaction,35451,Selma,AL,36701.0,5812,
7476032,2010-01-01 08:01:00,870,1039,$1.22,Swipe Transaction,14528,Waldorf,MD,20603.0,5499,
7476033,2010-01-01 08:01:00,1041,2500,$105.71,Swipe Transaction,42636,Hallandale,FL,33009.0,7802,
7476034,2010-01-01 08:01:00,1193,2963,$2.36,Swipe Transaction,19159,Poughkeepsie,NY,12603.0,5411,
7476035,2010-01-01 08:01:00,1315,5434,$0.99,Swipe Transaction,14528,Louisville,IL,62858.0,5499,
7476037,2010-01-01 08:01:00,1463,5499,$0.78,Swipe Transaction,14528,Kerhonkson,NY,12446.0,5499,
7476038,2010-01-01 08:01:00,1636,3338,$1.12,Swipe Transaction,86438,Kansas City,MO,64124.0,5499,
7476039,2010-01-01 08:01:00,1736,113,$8.21,Swipe Transaction,59952,Brooklyn,NY,11211.0,5812,
7476040,2010-01-01 08:02:00,1222,1076,$1.47,Swipe Transaction,82981,Jerome,ID,83338.0,5912,
7476041,2010-01-01 08:02:00,1561,3386,$6.35,Swipe Transaction,83229,Lancaster,SC,29720.0,5411,
7476042,2010-01-01 08:02:00,1591,2043,$23.89,Swipe Transaction,59935,Omaha,NE,68106.0,5499,
7476043,2010-01-01 08:03:00,44,2932,$60.00,Swipe Transaction,27092,Medford,OR,97501.0,4829,
7476044,2010-01-01 08:03:00,987,4146,$34.31,Online Transaction,18563,ONLINE,,,4121,
7476045,2010-01-01 08:03:00,1479,1139,$26.76,Swipe Transaction,49463,Atlanta,GA,30310.0,7538,
7476046,2010-01-01 08:03:00,1591,2043,$-80.00,Swipe Transaction,59935,Omaha,NE,68106.0,5499,
7476047,2010-01-01 08:04:00,274,4564,$56.57,Swipe Transaction,46965,Washington,DC,20011.0,7538,
7476048,2010-01-01 08:04:00,437,5454,$6.40,Swipe Transaction,61195,Arnold,MD,21012.0,5541,
7476049,2010-01-01 08:04:00,1241,3724,$100.00,Swipe Transaction,27092,Lebanon,IN,46052.0,4829,
7476050,2010-01-01 08:04:00,1678,5921,$14.37,Swipe Transaction,53889,Wethersfield,CT,6109.0,5310,
7476051,2010-01-01 08:05:00,447,5405,$1.59,Swipe Transaction,86438,Muskegon,MI,49441.0,5499,
7476052,2010-01-01 08:05:00,520,5104,$130.92,Swipe Transaction,45523,Mifflinville,PA,18631.0,5912,
7476053,2010-01-01 08:05:00,705,4597,$8.20,Swipe Transaction,87625,Oakland,CA,94601.0,5812,
7476054,2010-01-01 08:05:00,1307,2810,$87.37,Online Transaction,15143,ONLINE,,,4784,
7476056,2010-01-01 08:05:00,1393,3018,$2.14,Swipe Transaction,61195,North Bend,NE,68649.0,5541,
7476057,2010-01-01 08:05:00,1406,3883,$2.40,Swipe Transaction,50783,Tulsa,OK,74127.0,5411,
7476058,2010-01-01 08:06:00,135,2808,$37.17,Online Transaction,39021,ONLINE,,,4784,
7476060,2010-01-01 08:06:00,1877,5449,$45.91,Swipe Transaction,89069,Seattle,WA,98146.0,5251,
7476061,2010-01-01 08:07:00,236,4560,$4.57,Swipe Transaction,20519,Garwood,TX,77442.0,5942,
7476063,2010-01-01 08:07:00,669,3793,$3.02,Swipe Transaction,96974,Plattsburgh,NY,12901.0,5411,
7476064,2010-01-01 08:07:00,996,3310,$5.66,Swipe Transaction,46284,Hollywood,FL,33024.0,5411,
7476065,2010-01-01 08:07:00,1323,2980,$2.22,Swipe Transaction,88646,Lordsburg,NM,88045.0,5812,
7476068,2010-01-01 08:08:00,576,5968,$3.36,Swipe Transaction,89263,Marietta,GA,30067.0,5411,
7476069,2010-01-01 08:08:00,847,5581,$0.72,Swipe Transaction,87625,Fort Gibson,OK,74434.0,5812,
7476070,2010-01-01 08:08:00,1098,4626,$-66.00,Swipe Transaction,50867,Hawarden,IA,51023.0,5541,
7476071,2010-01-01 08:08:00,1379,2604,$82.74,Swipe Transaction,20645,Clinton Township,MI,48036.0,5300,
7476072,2010-01-01 08:08:00,1629,4290,$4.17,Swipe Transaction,20884,Fort Lauderdale,FL,33313.0,5812,
7476074,2010-01-01 08:09:00,37,1183,$25.89,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,
7476073,2010-01-01 08:09:00,37,1183,$-90.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,
7476076,2010-01-01 08:09:00,1098,4626,$66.00,Swipe Transaction,50867,Hawarden,IA,51023.0,5541,
7476077,2010-01-01 08:10:00,474,3844,$0.60,Swipe Transaction,25857,Williston Park,NY,11596.0,5812,
7476078,2010-01-01 08:10:00,860,5412,$28.05,Swipe Transaction,36385,Silver Spring,MD,20901.0,5813,
7476079,2010-01-01 08:10:00,1919,5430,$165.71,Online Transaction,80770,ONLINE,,,7922,
7476080,2010-01-01 08:11:00,1031,2565,$4.57,Swipe Transaction,38422,Bennett,CO,80102.0,5812,
7476081,2010-01-01 08:11:00,1084,3454,$4.00,Swipe Transaction,4392,Tacoma,WA,98403.0,5411,
7476084,2010-01-01 08:11:00,1995,1196,$18.72,Swipe Transaction,81833,Chambersburg,PA,17202.0,5912,
7476086,2010-01-01 08:12:00,1575,2112,$1.26,Swipe Transaction,14528,Sarasota,FL,34235.0,5499,
7476087,2010-01-01 08:13:00,1294,2591,$32.72,Swipe Transaction,51769,Union,NJ,7083.0,5912,
7476088,2010-01-01 08:14:00,779,4558,$61.94,Swipe Transaction,50783,Richardson,TX,75080.0,5411,
7476089,2010-01-01 08:14:00,1198,2804,$10.64,Swipe Transaction,11468,Austin,TX,78705.0,5970,
7476090,2010-01-01 08:14:00,1969,4981,$1.64,Swipe Transaction,88646,Bradenton,FL,34212.0,5812,
7476091,2010-01-01 08:15:00,127,988,$87.13,Swipe Transaction,37972,Luverne,AL,36049.0,5300,
7476092,2010-01-01 08:15:00,819,3245,$40.00,Swipe Transaction,27092,Pittsburgh,PA,15236.0,4829,
7476093,2010-01-01 08:15:00,1813,4638,$1.81,Swipe Transaction,35451,White House,TN,37188.0,5812,
7476096,2010-01-01 08:16:00,1269,4239,$1.70,Swipe Transaction,1903,Chicago,IL,60616.0,5812,
7476097,2010-01-01 08:16:00,1541,3253,$37.37,Swipe Transaction,43293,Clinton,TN,37716.0,5499,
7476098,2010-01-01 08:16:00,1941,2030,$21.59,Swipe Transaction,75781,Commerce,TX,75429.0,5411,
7476099,2010-01-01 08:17:00,1171,3237,$6.75,Swipe Transaction,22938,Kailua,HI,96734.0,5812,
7476100,2010-01-01 08:17:00,1534,4250,$5.14,Swipe Transaction,50783,Blackwood,NJ,8012.0,5411,
7476101,2010-01-01 08:17:00,1591,2043,$80.00,Swipe Transaction,59935,Omaha,NE,68106.0,5499,
7476104,2010-01-01 08:18:00,1417,3397,$51.19,Swipe Transaction,32175,Holt,MI,48842.0,7538,
7476106,2010-01-01 08:19:00,615,5479,$120.00,Swipe Transaction,27092,Channelview,TX,77530.0,4829,
7476107,2010-01-01 08:19:00,1786,1000,$2.69,Swipe Transaction,75781,Massillon,OH,44646.0,5411,
7476108,2010-01-01 08:21:00,804,17,$10.60,Swipe Transaction,22204,Houston,TX,77086.0,5541,
7476109,2010-01-01 08:21:00,1026,5398,$5.50,Swipe Transaction,61005,Dinuba,CA,93618.0,5411,
7476110,2010-01-01 08:21:00,1098,4626,$30.89,Swipe Transaction,50867,Hawarden,IA,51023.0,5541,
7476111,2010-01-01 08:21:00,1517,72,$191.47,Swipe Transaction,45003,Vienna,VA,22182.0,7996,
7476112,2010-01-01 08:21:00,1541,3253,$90.00,Swipe Transaction,43293,Clinton,TN,37716.0,5499,
7476114,2010-01-01 08:22:00,370,4127,$11.77,Swipe Transaction,61195,Ontario,CA,91764.0,5541,
7476115,2010-01-01 08:22:00,428,3842,$20.13,Swipe Transaction,42982,Canaan,NH,3741.0,7230,
7476116,2010-01-01 08:22:00,909,3719,$31.64,Online Transaction,88998,ONLINE,,,4784,
7476117,2010-01-01 08:22:00,921,4675,$7.91,Swipe Transaction,22204,Spencerport,NY,14559.0,5541,
7476118,2010-01-01 08:22:00,1490,5950,$3.30,Swipe Transaction,25717,Louisville,CO,80027.0,5812,
7476119,2010-01-01 08:22:00,1752,3880,$7.50,Swipe Transaction,12014,Abbeville,LA,70510.0,5814,
7476120,2010-01-01 08:23:00,13,2941,$6.95,Swipe Transaction,98374,Harned,KY,40144.0,5411,
7476121,2010-01-01 08:23:00,667,5063,$4.04,Swipe Transaction,35451,Durham,NC,27713.0,5812,
7476123,2010-01-01 08:24:00,629,124,$17.73,Swipe Transaction,44578,Ellicott City,MD,21043.0,5812,
7476125,2010-01-01 08:24:00,1963,4565,$23.02,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
7476126,2010-01-01 08:25:00,37,1183,$90.00,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,
7476127,2010-01-01 08:25:00,573,3268,$6.17,Swipe Transaction,50867,Stapleton,GA,30823.0,5541,
7476128,2010-01-01 08:25:00,804,1071,$282.47,Swipe Transaction,19363,Philpot,KY,42366.0,4112,
7476129,2010-01-01 08:25:00,1225,1163,$17.16,Swipe Transaction,24437,San Rafael,CA,94901.0,4121,
7476130,2010-01-01 08:25:00,1274,2905,$150.77,Swipe Transaction,58739,Pascoag,RI,2859.0,5411,
7476131,2010-01-01 08:25:00,1603,5981,$2.02,Swipe Transaction,49789,Challis,ID,83226.0,5541,
7476132,2010-01-01 08:25:00,1634,2933,$2.86,Swipe Transaction,20519,San Benito,TX,78586.0,5942,
7476133,2010-01-01 08:26:00,1358,5135,$4.12,Swipe Transaction,65503,Middleton,WI,53562.0,5812,
7476135,2010-01-01 08:27:00,746,958,$2.36,Swipe Transaction,50783,Brooklyn,NY,11213.0,5411,
7476137,2010-01-01 08:27:00,1453,1117,$-145.00,Swipe Transaction,16790,Spring Valley,NY,10977.0,3389,
7476138,2010-01-01 08:27:00,1453,1117,$189.87,Swipe Transaction,16790,Spring Valley,NY,10977.0,3389,
7476139,2010-01-01 08:27:00,1659,5056,$30.00,Online Transaction,18563,ONLINE,,,4121,
7476141,2010-01-01 08:28:00,59,1145,$1.74,Swipe Transaction,33526,Sunland Park,NM,88063.0,5814,
7476142,2010-01-01 08:29:00,1248,5787,$3.45,Swipe Transaction,56431,Lodi,WI,53555.0,5541,
7476143,2010-01-01 08:29:00,1540,5562,$30.38,Swipe Transaction,44521,Fairfield,OH,45014.0,5310,
7476144,2010-01-01 08:29:00,1541,3253,$-90.00,Swipe Transaction,43293,Clinton,TN,37716.0,5499,
7476145,2010-01-01 08:29:00,1619,5111,$1.97,Swipe Transaction,20519,Sherman,TX,75092.0,5942,
7476146,2010-01-01 08:31:00,419,3792,$7.90,Swipe Transaction,33526,Vallecito,CA,95251.0,5814,
7476147,2010-01-01 08:31:00,946,5403,$6.83,Swipe Transaction,61195,Latrobe,PA,15650.0,5541,
7476148,2010-01-01 08:31:00,1626,4572,$1.76,Swipe Transaction,71279,Cordova,TN,38018.0,5411,
7476149,2010-01-01 08:32:00,542,4195,$91.00,Swipe Transaction,22204,Oklahoma City,OK,73114.0,5541,
7476150,2010-01-01 08:32:00,566,5577,$44.60,Swipe Transaction,22204,Manning,SC,29102.0,5541,
7476151,2010-01-01 08:32:00,779,2069,$85.92,Swipe Transaction,60569,Rockwall,TX,75087.0,5300,
7476152,2010-01-01 08:32:00,1207,5805,$22.51,Online Transaction,39021,ONLINE,,,4784,
7476155,2010-01-01 08:33:00,385,2871,$4.02,Swipe Transaction,4312,Bluffton,SC,29910.0,5411,
7476156,2010-01-01 08:33:00,1659,3438,$29.07,Swipe Transaction,63683,Wauconda,IL,60084.0,4121,
7476157,2010-01-01 08:33:00,1742,1155,$6.97,Swipe Transaction,35451,Rossville,IN,46065.0,5812,
7476158,2010-01-01 08:34:00,4,4201,$66.00,Swipe Transaction,43293,Seattle,WA,98122.0,5499,
7476159,2010-01-01 08:34:00,705,5359,$31.02,Swipe Transaction,13646,Walnut Creek,CA,94598.0,7538,
7476161,2010-01-01 08:34:00,921,3457,$106.68,Swipe Transaction,20302,Rush,NY,14543.0,5300,
7476162,2010-01-01 08:34:00,1116,79,$12.21,Online Transaction,39021,ONLINE,,,4784,
7476163,2010-01-01 08:35:00,4,3413,$3.93,Swipe Transaction,25887,Seattle,WA,98122.0,5814,
7476164,2010-01-01 08:35:00,776,5859,$6.01,Swipe Transaction,45926,Memphis,TN,38104.0,5814,
7476165,2010-01-01 08:35:00,1330,4579,$33.46,Online Transaction,15143,ONLINE,,,4784,
7476166,2010-01-01 08:35:00,1648,2624,$67.70,Swipe Transaction,36934,Morris Plains,NJ,7950.0,7538,
7476167,2010-01-01 08:36:00,156,4604,$5.42,Swipe Transaction,44919,Kamas,UT,84036.0,5814,
7476169,2010-01-01 08:36:00,1234,22,$20.97,Online Transaction,16798,ONLINE,,,4121,
7476171,2010-01-01 08:36:00,1411,1069,$53.00,Swipe Transaction,61195,Saint Charles,IL,60174.0,5541,
7476172,2010-01-01 08:36:00,1634,4743,$3.98,Swipe Transaction,20519,San Benito,TX,78586.0,5942,
7476174,2010-01-01 08:36:00,1782,4289,$2.46,Swipe Transaction,40948,Westminster,CA,92683.0,5411,Insufficient Balance
7476173,2010-01-01 08:36:00,1782,2172,$2.21,Swipe Transaction,40948,Westminster,CA,92683.0,5411,
7476175,2010-01-01 08:36:00,1783,10,$2.47,Swipe Transaction,50783,Oakland,CA,94606.0,5411,
7476177,2010-01-01 08:36:00,1986,5443,$25.04,Online Transaction,16798,ONLINE,,,4121,
7476178,2010-01-01 08:37:00,609,2892,$1.73,Swipe Transaction,93214,Garland,TX,75040.0,5411,
7476179,2010-01-01 08:37:00,692,5860,$16.51,Swipe Transaction,34125,Almont,MI,48003.0,5813,
7476180,2010-01-01 08:37:00,914,2859,$47.09,Swipe Transaction,59935,Wichita,KS,67212.0,5499,
7476181,2010-01-01 08:37:00,1428,5116,$4.65,Swipe Transaction,86395,Lebanon,MO,65536.0,5411,
7476182,2010-01-01 08:37:00,1771,2607,$2.49,Swipe Transaction,50783,Somerset,CA,95684.0,5411,
7476183,2010-01-01 08:38:00,55,5865,$3.72,Swipe Transaction,33912,Richmond,CA,94804.0,5921,
7476184,2010-01-01 08:39:00,419,3792,$3.39,Swipe Transaction,20519,Manteca,CA,95336.0,5942,
7476185,2010-01-01 08:39:00,1314,1140,$37.36,Swipe Transaction,24823,New Braunfels,TX,78130.0,7538,
7476186,2010-01-01 08:40:00,332,5816,$44.96,Swipe Transaction,32858,Indianapolis,IN,46240.0,5311,
7476187,2010-01-01 08:40:00,914,2859,$-57.00,Swipe Transaction,59935,Wichita,KS,67212.0,5499,
7476188,2010-01-01 08:40:00,1596,21,$55.89,Online Transaction,15143,ONLINE,,,4784,
7476190,2010-01-01 08:41:00,460,4534,$8.60,Swipe Transaction,12280,Hartsdale,NY,10530.0,5812,
7476191,2010-01-01 08:41:00,538,4161,$3.37,Swipe Transaction,98648,Winterville,NC,28590.0,5814,
7476192,2010-01-01 08:41:00,802,5432,$10.67,Swipe Transaction,87625,Roseville,CA,95661.0,5812,
7476194,2010-01-01 08:42:00,80,4492,$2.43,Swipe Transaction,32066,Deshler,OH,43516.0,5411,
7476195,2010-01-01 08:42:00,542,4195,$-91.00,Swipe Transaction,22204,Oklahoma City,OK,73114.0,5541,
7476196,2010-01-01 08:42:00,914,2859,$57.00,Swipe Transaction,59935,Wichita,KS,67212.0,5499,
7476197,2010-01-01 08:42:00,1102,2822,$10.30,Swipe Transaction,68671,Tulsa,OK,74137.0,5541,
7476198,2010-01-01 08:42:00,1407,5966,$6.94,Swipe Transaction,88646,Bessemer,AL,35023.0,5812,
7476200,2010-01-01 08:43:00,94,2890,$28.22,Online Transaction,39021,ONLINE,,,4784,
7476201,2010-01-01 08:43:00,165,5146,$120.00,Swipe Transaction,27092,Oakland,CA,94619.0,4829,
7476202,2010-01-01 08:43:00,1398,4930,$1.42,Swipe Transaction,35451,Passaic,NJ,7055.0,5812,
7476203,2010-01-01 08:43:00,1432,4958,$243.56,Swipe Transaction,10001,Lake Hopatcong,NJ,7849.0,5932,
